x,y,z,trajectory,cluster
140.5,172,0,312,4
121,172.5,0,312,4
101.5,173,0,312,4
82,173.5,0,312,4
63,174.5,0,312,4
44.5,174,0,312,4
25.5,174.3333,0,312,4
301,167,0,313,4
279,167,0,313,4
258,168,0,313,4
239.5,168.5,0,313,4
217,169.5,0,313,4
196,169.5,0,313,4
176,170,0,313,4
156.5,170,0,313,4
137,170,0,313,4
117,171,0,313,4
97,172,0,313,4
77,172,0,313,4
58.5,172.5,0,313,4
38.5,172.5,0,313,4
19,172.6667,0,313,4
317.5,168,0,314,4
296,168,0,314,4
274.5,168.5,0,314,4
253,169,0,314,4
232.5,169.5,0,314,4
211.5,169.5,0,314,4
190.5,170,0,314,4
170.5,170.5,0,314,4
150,171.5,0,314,4
131,171.5,0,314,4
111,172,0,314,4
91,172.5,0,314,4
72,173.5,0,314,4
52.5,174,0,314,4
33.5,174.5,0,314,4
14.33333,175.1667,0,314,4
311,168.5,0,315,4
289.5,169,0,315,4
268,169.5,0,315,4
246,169.5,0,315,4
225,170.5,0,315,4
204,170.5,0,315,4
183,171.5,0,315,4
163,171.5,0,315,4
143,171.5,0,315,4
123,173,0,315,4
102.5,173,0,315,4
82.5,174,0,315,4
62.5,174,0,315,4
43.5,174.5,0,315,4
23.83333,175,0,315,4
322.5,167,0,316,4
301.5,167,0,316,4
280.5,168,0,316,4
260,167.5,0,316,4
239,168.5,0,316,4
219,169,0,316,4
199,169,0,316,4
179.5,170,0,316,4
159.5,170,0,316,4
140,171,0,316,4
121,172,0,316,4
102.5,172,0,316,4
82.5,173,0,316,4
64.5,173,0,316,4
45,173.5,0,316,4
27,173.5,0,316,4
8.5,173.6667,0,316,4
314,169,0,317,4
294,169.5,0,317,4
273,170,0,317,4
253.5,170.5,0,317,4
235,170.5,0,317,4
215.5,171.5,0,317,4
195.5,172,0,317,4
176.5,172,0,317,4
158.5,172.5,0,317,4
139.5,173,0,317,4
120.5,173,0,317,4
102.5,174,0,317,4
84.5,174,0,317,4
66.5,175,0,317,4
48.5,175,0,317,4
30.5,175.5,0,317,4
12.5,176,0,317,4
318.5,166,0,318,4
298,167.5,0,318,4
277,167.5,0,318,4
257,168.5,0,318,4
237.5,168.5,0,318,4
217,169,0,318,4
197,170,0,318,4
177.5,170,0,318,4
158.5,170.5,0,318,4
139.5,170.5,0,318,4
119.5,172,0,318,4
101.5,172.5,0,318,4
83,172.5,0,318,4
64.5,173,0,318,4
45.5,173,0,318,4
27.5,173,0,318,4
9,173.1667,0,318,4
315,168,0,319,4
295,168.5,0,319,4
274,169,0,319,4
254,169,0,319,4
234.5,170,0,319,4
215.5,170.5,0,319,4
195.5,171,0,319,4
178,171,0,319,4
158,171.5,0,319,4
139.5,171.5,0,319,4
121,171.5,0,319,4
101,172,0,319,4
83.5,173.5,0,319,4
65,173.5,0,319,4
46.5,173,0,319,4
28,173.5,0,319,4
9.5,173.5,0,319,4
313,169,0,320,4
292.5,169.5,0,320,4
272.5,170,0,320,4
252,170.5,0,320,4
232,171,0,320,4
212.5,171.5,0,320,4
192.5,172,0,320,4
173.5,172.5,0,320,4
154.5,172.5,0,320,4
135.5,173.5,0,320,4
116.5,173.5,0,320,4
98,173.5,0,320,4
78.5,174.5,0,320,4
60.5,175,0,320,4
42.5,175.5,0,320,4
24,176.1667,0,320,4
302.5,167,0,321,4
278.5,167.5,0,321,4
254.5,168,0,321,4
231,168.5,0,321,4
208,169.5,0,321,4
185,169.5,0,321,4
162.5,170.5,0,321,4
139.5,171,0,321,4
117.5,171,0,321,4
96,172,0,321,4
74.5,172.5,0,321,4
52,173,0,321,4
31,173.5,0,321,4
9.333333,174,0,321,4
195,169.5,0,322,4
173,170,0,322,4
151,170.5,0,322,4
129.5,171,0,322,4
107.5,172,0,322,4
86.5,172,0,322,4
65.5,173,0,322,4
44.5,173,0,322,4
23.5,173.3333,0,322,4
314,166.5,0,323,4
291,166.5,0,323,4
268,166.5,0,323,4
246,167,0,323,4
223.5,167.5,0,323,4
202.5,168,0,323,4
180,168.5,0,323,4
158.5,169.5,0,323,4
137.5,169.5,0,323,4
117,170.5,0,323,4
96,171,0,323,4
75.5,172,0,323,4
54.5,172,0,323,4
34.5,173,0,323,4
14,173.6667,0,323,4
306.5,168,0,324,4
285,168.5,0,324,4
254,169.5,0,324,4
234,169.5,0,324,4
213,170,0,324,4
192.5,171,0,324,4
163,171.5,0,324,4
143,171.5,0,324,4
123.5,172,0,324,4
104,172.5,0,324,4
85,173.5,0,324,4
65.5,174,0,324,4
46.5,174,0,324,4
27.33333,174.5,0,324,4
307,167.5,0,325,4
285.5,167.5,0,325,4
264.5,168.5,0,325,4
243,168.5,0,325,4
221,169.5,0,325,4
200,170,0,325,4
179,170.5,0,325,4
158.5,170.5,0,325,4
138,171,0,325,4
118,171,0,325,4
98,171.5,0,325,4
78,173,0,325,4
58,173,0,325,4
38.5,173.5,0,325,4
18.66667,174.1667,0,325,4
317.5,168,0,326,4
296,168.5,0,326,4
274.5,168.5,0,326,4
254,169.5,0,326,4
233,169.5,0,326,4
212.5,170.5,0,326,4
192,170.5,0,326,4
171.5,171.5,0,326,4
151.5,171.5,0,326,4
132,171.5,0,326,4
112,172,0,326,4
93,173,0,326,4
73,173.5,0,326,4
54,174,0,326,4
35,174,0,326,4
15.66667,174.3333,0,326,4
309,169.5,0,327,4
287.5,169,0,327,4
266.5,171,0,327,4
245.5,171,0,327,4
224.5,170.5,0,327,4
204.5,172,0,327,4
184,172,0,327,4
165,173,0,327,4
145,172.5,0,327,4
125,174,0,327,4
105.5,174.5,0,327,4
86.5,175,0,327,4
67,175.5,0,327,4
48,175.5,0,327,4
29,176.5,0,327,4
9.833333,177,0,327,4
324.5,167,0,328,4
303,167,0,328,4
282,168,0,328,4
261,168,0,328,4
240,169,0,328,4
220,169,0,328,4
199.5,169.5,0,328,4
179,170,0,328,4
159.5,170.5,0,328,4
140,171,0,328,4
120,171.5,0,328,4
100.5,171.5,0,328,4
81.5,172,0,328,4
62,173,0,328,4
43,173,0,328,4
23.83333,173.5,0,328,4
319.5,169,0,329,4
287,169.5,0,329,4
266.5,170.5,0,329,4
246,170.5,0,329,4
225,171,0,329,4
204.5,171.5,0,329,4
184.5,171.5,0,329,4
164.5,172.5,0,329,4
144.5,172,0,329,4
124.5,172.5,0,329,4
106,173,0,329,4
86.5,174,0,329,4
58,175,0,329,4
39.5,175,0,329,4
17.33333,175.6667,0,329,4
319,166,0,330,4
297.5,166.5,0,330,4
278.5,167,0,330,4
256.5,167,0,330,4
236,168,0,330,4
214.5,168.5,0,330,4
194.5,169,0,330,4
174,170,0,330,4
153.5,170,0,330,4
134.5,169.5,0,330,4
114,170.5,0,330,4
94,171,0,330,4
75,172,0,330,4
56,172.5,0,330,4
37,173,0,330,4
18,173.6667,0,330,4
321,166.5,0,331,4
298.5,167.5,0,331,4
277,167.5,0,331,4
256,168.5,0,331,4
235,168.5,0,331,4
214.5,169,0,331,4
193.5,170,0,331,4
173,170.5,0,331,4
153.5,170.5,0,331,4
133.5,170.5,0,331,4
113.5,172,0,331,4
94,172,0,331,4
75,172.5,0,331,4
55.5,173,0,331,4
36,173,0,331,4
16.66667,173.3333,0,331,4
315,165.5,0,332,4
293,165.5,0,332,4
271,166,0,332,4
249.5,167,0,332,4
229,166.5,0,332,4
207,167,0,332,4
185.5,168,0,332,4
165.5,169,0,332,4
143,169,0,332,4
124,169.5,0,332,4
104,170.5,0,332,4
83.5,171,0,332,4
63.5,171.5,0,332,4
44.5,172,0,332,4
24,172,0,332,4
4.166667,172.3333,0,332,4
325,167.5,0,333,4
303.5,167.5,0,333,4
281.5,168.5,0,333,4
261,169,0,333,4
240,169,0,333,4
219.5,170,0,333,4
198.5,171,0,333,4
178.5,171,0,333,4
158.5,171.5,0,333,4
139,172,0,333,4
119,172.5,0,333,4
99.5,173,0,333,4
81,173.5,0,333,4
61.5,174,0,333,4
42,174,0,333,4
22.83333,174.3333,0,333,4
321,166,0,334,4
299,166.5,0,334,4
277,167,0,334,4
256.5,167.5,0,334,4
234.5,167.5,0,334,4
213.5,168,0,334,4
193,169,0,334,4
172,169.5,0,334,4
152,169.5,0,334,4
132,170,0,334,4
112,170.5,0,334,4
93,171.5,0,334,4
73,171.5,0,334,4
53,172,0,334,4
34,172.5,0,334,4
14.33333,172.8333,0,334,4
253.5,170,0,335,4
234,170,0,335,4
213.5,170.5,0,335,4
183,172,0,335,4
163.5,172,0,335,4
144,172,0,335,4
124.5,172.5,0,335,4
96,173,0,335,4
68,174,0,335,4
48.5,175,0,335,4
23.16667,175.8333,0,335,4
297.5,166.5,0,336,4
276,167.5,0,336,4
254,167.5,0,336,4
222,168,0,336,4
201.5,169,0,336,4
170,169.5,0,336,4
149,170,0,336,4
129,170,0,336,4
99,171.5,0,336,4
79,172,0,336,4
59,172,0,336,4
40,172.5,0,336,4
20.33333,172.8333,0,336,4
305.5,168.5,0,337,4
273,168.5,0,337,4
252.5,169.5,0,337,4
231.5,170,0,337,4
209.5,170.5,0,337,4
189.5,171,0,337,4
170,171.5,0,337,4
149.5,171.5,0,337,4
130.5,172,0,337,4
109.5,173,0,337,4
91.5,173.5,0,337,4
70.5,174,0,337,4
52,174,0,337,4
32.5,174,0,337,4
12.83333,174.1667,0,337,4
305.5,167,0,338,4
274,167,0,338,4
254,167.5,0,338,4
234.5,170,0,338,4
213.5,168.5,0,338,4
194.5,171,0,338,4
175,170,0,338,4
155.5,170,0,338,4
136.5,172.5,0,338,4
117.5,171,0,338,4
98.5,171.5,0,338,4
80.5,173.5,0,338,4
61.5,173,0,338,4
34.5,174.5,0,338,4
13.16667,175.5,0,338,4
305,167,0,339,4
284,167.5,0,339,4
265,168,0,339,4
236,168.5,0,339,4
216.5,168.5,0,339,4
197.5,170,0,339,4
178,170,0,339,4
159.5,170.5,0,339,4
141.5,171,0,339,4
122.5,170.5,0,339,4
95.5,172,0,339,4
77.5,172,0,339,4
59.5,173,0,339,4
41.5,173,0,339,4
23.5,173.3333,0,339,4
323,166.5,0,340,4
301.5,167,0,340,4
279.5,167,0,340,4
258.5,167.5,0,340,4
237.5,168,0,340,4
216.5,169,0,340,4
196,169,0,340,4
175.5,170,0,340,4
155.5,170,0,340,4
135.5,170,0,340,4
115,170.5,0,340,4
95.5,171.5,0,340,4
76,172,0,340,4
57,172.5,0,340,4
38,173,0,340,4
18.83333,173.5,0,340,4
310.5,166,0,341,4
289.5,166.5,0,341,4
268.5,167,0,341,4
248,167.5,0,341,4
229,168,0,341,4
207.5,168,0,341,4
187.5,169,0,341,4
167.5,169,0,341,4
150.5,169.5,0,341,4
131,170,0,341,4
112.1667,170.3333,0,341,4
46.5,119,0,342,5
82.5,117.5,0,342,5
118,117,0,342,5
154,116,0,342,5
191,114.5,0,342,5
228.5,113.5,0,342,5
267.5,111.5,0,342,5
307,110.5,0,342,5
345.6667,109.1667,0,342,5
49,121.5,0,343,5
86,120,0,343,5
122.5,119,0,343,5
159.5,117.5,0,343,5
198,116,0,343,5
236,114.5,0,343,5
275.5,113.5,0,343,5
314.1667,112.1667,0,343,5
62,120.5,0,344,5
99.5,119,0,344,5
136.5,118,0,344,5
174.5,117,0,344,5
213.5,115.5,0,344,5
251.5,114,0,344,5
293,112.5,0,344,5
332.5,111,0,344,5
63,122,0,345,5
105,121,0,345,5
147,119.5,0,345,5
189.5,118,0,345,5
234.5,116.5,0,345,5
279.5,114.5,0,345,5
323.6667,112.8333,0,345,5
38.5,120,0,346,5
74,118.5,0,346,5
109.5,117.5,0,346,5
145.5,116.5,0,346,5
182,115,0,346,5
219.5,113,0,346,5
257.5,112.5,0,346,5
296.5,111,0,346,5
334.6667,109.6667,0,346,5
33,119,0,347,5
66,118.5,0,347,5
100,117,0,347,5
135,116,0,347,5
170,115.5,0,347,5
206,114,0,347,5
242.5,113,0,347,5
279,112,0,347,5
315.3333,110.8333,0,347,5
39.5,119.5,0,348,5
73.5,118,0,348,5
110,117,0,348,5
146.5,115.5,0,348,5
183.5,114,0,348,5
222,113,0,348,5
260.5,111.5,0,348,5
300,110.5,0,348,5
338.8333,109.3333,0,348,5
43.5,118,0,349,5
78.5,117,0,349,5
114,116,0,349,5
150,114.5,0,349,5
186.5,113.5,0,349,5
224,112,0,349,5
261.5,111,0,349,5
300,109.5,0,349,5
337.8333,108.1667,0,349,5
39.5,117.5,0,350,5
74.5,116.5,0,350,5
109.5,115.5,0,350,5
145,113.5,0,350,5
182.5,112.5,0,350,5
219.5,110.5,0,350,5
258,109.5,0,350,5
296.5,108.5,0,350,5
334.5,107.1667,0,350,5
53,119.5,0,351,5
89.5,118.5,0,351,5
126.5,117.5,0,351,5
164,116,0,351,5
203,114.5,0,351,5
242,113,0,351,5
282,111.5,0,351,5
321.3333,110,0,351,5
63,120.5,0,352,5
99,119.5,0,352,5
136,118,0,352,5
173.5,116.5,0,352,5
211.5,115,0,352,5
250.5,114,0,352,5
291,112.5,0,352,5
330.1667,111.1667,0,352,5
54,111.5,0,353,5
91.5,109.5,0,353,5
129.5,108.5,0,353,5
167.5,107.5,0,353,5
207,106,0,353,5
246.5,104.5,0,353,5
288,103,0,353,5
328.1667,101.5,0,353,5
35,119,0,354,5
71.5,117.5,0,354,5
107.5,116.5,0,354,5
145,115,0,354,5
183.5,114,0,354,5
222,112.5,0,354,5
261,111,0,354,5
301.5,109.5,0,354,5
340.8333,108,0,354,5
43,118.5,0,355,5
85,117,0,355,5
127.5,115,0,355,5
171,113,0,355,5
215.5,111,0,355,5
261.5,108.5,0,355,5
309,106.5,0,355,5
355,104.3333,0,355,5
67,120.5,0,356,5
104,119.5,0,356,5
142,118,0,356,5
180.5,116.5,0,356,5
220,115,0,356,5
259.5,113.5,0,356,5
301,112.5,0,356,5
341.1667,111.1667,0,356,5
55.5,106,0,357,5
80,105,0,357,5
105,104,0,357,5
131,103,0,357,5
156.5,102,0,357,5
182.5,101,0,357,5
209.5,100,0,357,5
249.5,98.5,0,357,5
276.5,97.5,0,357,5
304.5,96.5,0,357,5
336.1667,95.33334,0,357,5
39,105,0,358,5
61.5,104,0,358,5
84,103,0,358,5
106.5,102,0,358,5
130,101,0,358,5
153,100,0,358,5
176.5,99.5,0,358,5
200,98.5,0,358,5
224.5,97.5,0,358,5
248.5,96.5,0,358,5
272.5,95.5,0,358,5
297.5,94.5,0,358,5
321.8333,93.5,0,358,5
83.5,102.5,0,359,5
106.5,102,0,359,5
130,101,0,359,5
153,100,0,359,5
177,99,0,359,5
201.5,98.5,0,359,5
226,97.5,0,359,5
251.5,96.5,0,359,5
276,96,0,359,5
301.5,95,0,359,5
326.6667,94.16666,0,359,5
39,104.5,0,360,5
62.5,103.5,0,360,5
86.5,102.5,0,360,5
111,101,0,360,5
135.5,100,0,360,5
161,99.5,0,360,5
185.5,98.5,0,360,5
211.5,97.5,0,360,5
237,96.5,0,360,5
263,95.5,0,360,5
289.5,94.5,0,360,5
315.5,93.5,0,360,5
37,123,0,361,5
61,122.5,0,361,5
85.5,121.5,0,361,5
109.5,120.5,0,361,5
134.5,119.5,0,361,5
159.5,119,0,361,5
184.5,117.5,0,361,5
210,117.5,0,361,5
236.5,116.5,0,361,5
262,115.5,0,361,5
289,114.5,0,361,5
315.5,113.5,0,361,5
341.8333,112.5,0,361,5
48,104,0,362,5
73.5,103,0,362,5
97.5,102,0,362,5
124.5,100.5,0,362,5
150,99.5,0,362,5
175.5,98.5,0,362,5
202,97.5,0,362,5
230,96.5,0,362,5
260,95.5,0,362,5
285,94,0,362,5
312.5,93,0,362,5
340,91.83334,0,362,5
53,108,0,363,5
79.5,106.5,0,363,5
107.5,106,0,363,5
135,104.5,0,363,5
163,104,0,363,5
191,102.5,0,363,5
220,101,0,363,5
249,100.5,0,363,5
278.5,99.5,0,363,5
308,98.5,0,363,5
337.3333,97.66666,0,363,5
42,123.5,0,364,5
65.5,122.5,0,364,5
88.5,121.5,0,364,5
112,120.5,0,364,5
136.5,120,0,364,5
160.5,119,0,364,5
185.5,118,0,364,5
210,117,0,364,5
233.5,116,0,364,5
260.5,116,0,364,5
287,115,0,364,5
313,114,0,364,5
339.5,113.3333,0,364,5
49.5,121,0,365,5
72,120.5,0,365,5
95,119.5,0,365,5
118,119,0,365,5
142,118,0,365,5
165.5,117,0,365,5
189,116,0,365,5
213.5,115,0,365,5
238,114.5,0,365,5
262.5,113.5,0,365,5
287,113,0,365,5
312.5,112,0,365,5
337.3333,111.1667,0,365,5
55,110,0,366,5
81.5,109,0,366,5
107.5,108,0,366,5
134.5,106.5,0,366,5
161,105,0,366,5
188,104,0,366,5
216.5,103,0,366,5
244,102,0,366,5
272.5,100.5,0,366,5
302.5,99.5,0,366,5
331.1667,98.33334,0,366,5
50.5,104.5,0,367,5
73,103.5,0,367,5
95,102.5,0,367,5
117.5,101.5,0,367,5
140,100.5,0,367,5
163,100,0,367,5
185.5,99,0,367,5
210,97.5,0,367,5
233.5,96.5,0,367,5
258.5,96,0,367,5
282,95,0,367,5
306.5,94,0,367,5
330.8333,93.16666,0,367,5
47.5,105.5,0,368,5
71.5,104.5,0,368,5
97,103.5,0,368,5
122,102.5,0,368,5
147.5,102,0,368,5
172.5,101,0,368,5
198.5,99.5,0,368,5
225,98.5,0,368,5
251,97.5,0,368,5
278.5,96.5,0,368,5
305,95.5,0,368,5
331.6667,94.5,0,368,5
56,105.5,0,369,5
81.5,104.5,0,369,5
107.5,103.5,0,369,5
134,102,0,369,5
160.5,101,0,369,5
187.5,100,0,369,5
214.5,99,0,369,5
242,98,0,369,5
270,97,0,369,5
298,95.5,0,369,5
325.8333,94.33334,0,369,5
43.5,122.5,0,370,5
67,121.5,0,370,5
90.5,120.5,0,370,5
114.5,119.5,0,370,5
139,119,0,370,5
164,118,0,370,5
189,117,0,370,5
214,116,0,370,5
239.5,115.5,0,370,5
265,115,0,370,5
291.5,114,0,370,5
317.3333,113.3333,0,370,5
36,106,0,371,5
60.5,105,0,371,5
87,104,0,371,5
112.5,103,0,371,5
139,101.5,0,371,5
165.5,101,0,371,5
193,100,0,371,5
221,98.5,0,371,5
248.5,97.5,0,371,5
276,96.5,0,371,5
304,95.5,0,371,5
331.6667,94.5,0,371,5
45,105,0,372,5
68.5,104,0,372,5
91.5,103,0,372,5
115.5,102.5,0,372,5
139,101.5,0,372,5
162,100,0,372,5
187,100,0,372,5
211.5,99,0,372,5
237,98,0,372,5
262,96.5,0,372,5
288.5,95.5,0,372,5
313.5,94.5,0,372,5
339,93.33334,0,372,5
107,113.5,0,373,5
136,112.5,0,373,5
165.5,111.5,0,373,5
195.5,110.5,0,373,5
226.5,109.5,0,373,5
257,108.5,0,373,5
288,107.5,0,373,5
318.8333,106.5,0,373,5
34.5,122.5,0,374,5
58.5,120.5,0,374,5
82.5,119.5,0,374,5
107.5,119.5,0,374,5
132.5,118.5,0,374,5
157,117.5,0,374,5
183,116.5,0,374,5
208.5,116,0,374,5
234.5,114.5,0,374,5
261,113.5,0,374,5
288.5,112.5,0,374,5
316,111.5,0,374,5
343.1667,110.5,0,374,5
58,122,0,375,5
82,121,0,375,5
106.5,120,0,375,5
131.5,119,0,375,5
157,118,0,375,5
182,117.5,0,375,5
208.5,116.5,0,375,5
234.5,114.5,0,375,5
261,114,0,375,5
287.5,113,0,375,5
313.8333,111.8333,0,375,5
43,122.5,0,376,5
66.5,121.5,0,376,5
91,120.5,0,376,5
116,119.5,0,376,5
141,119,0,376,5
165.5,118,0,376,5
191,117,0,376,5
216,116,0,376,5
242.5,115,0,376,5
268.5,114.5,0,376,5
295.5,113.5,0,376,5
322,112.6667,0,376,5
35,109,0,377,5
58.5,108,0,377,5
82.5,107,0,377,5
106,106,0,377,5
130,105.5,0,377,5
155,104.5,0,377,5
179.5,103.5,0,377,5
204.5,102.5,0,377,5
230,101.5,0,377,5
255.5,100,0,377,5
282,99,0,377,5
307.5,98,0,377,5
333.3333,96.83334,0,377,5
49.5,104.5,0,378,5
74,103.5,0,378,5
99,102.5,0,378,5
124,101.5,0,378,5
149.5,100.5,0,378,5
175.5,99.5,0,378,5
201.5,98.5,0,378,5
228,98,0,378,5
255,97,0,378,5
281.5,95.5,0,378,5
309.5,94.5,0,378,5
336.6667,93.33334,0,378,5
55,103.5,0,379,5
78,102.5,0,379,5
101.5,101.5,0,379,5
124.5,101,0,379,5
148,99.5,0,379,5
172,98.5,0,379,5
197,97.5,0,379,5
221.5,96.5,0,379,5
247,97,0,379,5
273,95,0,379,5
298,95,0,379,5
323.5,94.5,0,379,5
37.5,124.5,0,380,5
61,123.5,0,380,5
85,123,0,380,5
108,122.5,0,380,5
132.5,121.5,0,380,5
157,120.5,0,380,5
181.5,119.5,0,380,5
206,119,0,380,5
231,118,0,380,5
257,117,0,380,5
283,116,0,380,5
308.6667,115,0,380,5
36,126,0,381,5
60,125.5,0,381,5
84.5,124.5,0,381,5
109,123.5,0,381,5
133.5,122.5,0,381,5
158.5,121.5,0,381,5
184,121,0,381,5
210,120,0,381,5
236,119,0,381,5
262.5,118,0,381,5
289,117,0,381,5
315.5,116,0,381,5
342,115,0,381,5
56.5,118,0,382,5
83,116.5,0,382,5
110,115,0,382,5
137,114,0,382,5
165,112.5,0,382,5
193.5,111.5,0,382,5
222.5,110,0,382,5
251,108.5,0,382,5
281,107,0,382,5
312,106,0,382,5
341.8333,104.6667,0,382,5
125.5,119,0,383,5
154,118,0,383,5
183,116.5,0,383,5
211,115.5,0,383,5
241,114.5,0,383,5
271,113.5,0,383,5
301.5,112.5,0,383,5
331.6667,111.5,0,383,5
38.5,108.5,0,384,5
60,107.5,0,384,5
83,106.5,0,384,5
106,105.5,0,384,5
127.5,105,0,384,5
150.5,104,0,384,5
174,103.5,0,384,5
197,102.5,0,384,5
221.5,101.5,0,384,5
246,101,0,384,5
270,100,0,384,5
295,99,0,384,5
319.5,98.16666,0,384,5
52.5,107.5,0,385,5
80,106,0,385,5
108,105,0,385,5
136,104,0,385,5
165,103,0,385,5
194,102,0,385,5
223.5,101,0,385,5
253.5,100,0,385,5
283,99,0,385,5
314,98,0,385,5
344.1667,97,0,385,5
50.5,104.5,0,386,5
76,103.5,0,386,5
101.5,102.5,0,386,5
126.5,101.5,0,386,5
152.5,100.5,0,386,5
178.5,99,0,386,5
205,98,0,386,5
233,97,0,386,5
260.5,96,0,386,5
288,95,0,386,5
315.5,94,0,386,5
343,93,0,386,5
39.5,107.5,0,387,5
64.5,106.5,0,387,5
90,105.5,0,387,5
116,104.5,0,387,5
141.5,103.5,0,387,5
168,102.5,0,387,5
194.5,101.5,0,387,5
221.5,100,0,387,5
249,99,0,387,5
276.5,98.5,0,387,5
304.5,97.5,0,387,5
332.1667,96.66666,0,387,5
30.5,123.5,0,388,5
58.5,122.5,0,388,5
86.5,121,0,388,5
115.5,120,0,388,5
144.5,119,0,388,5
174,118,0,388,5
203.5,117,0,388,5
234,116,0,388,5
265,115,0,388,5
295.5,113.5,0,388,5
326.1667,112.3333,0,388,5
54,103,0,389,5
79,101.5,0,389,5
104,100.5,0,389,5
129.5,100,0,389,5
154.5,99,0,389,5
180,98,0,389,5
206,97,0,389,5
233,96,0,389,5
259,95,0,389,5
286,94,0,389,5
313.5,93,0,389,5
340.3333,92,0,389,5
76,104,0,390,5
98,103.5,0,390,5
120,102.5,0,390,5
143,101.5,0,390,5
165.5,100.5,0,390,5
188,99.5,0,390,5
211.5,98.5,0,390,5
234.5,97.5,0,390,5
258.5,96.5,0,390,5
282.5,95.5,0,390,5
307,94.5,0,390,5
331.1667,93.5,0,390,5
41.5,120,0,391,5
65.5,119,0,391,5
89.5,118.5,0,391,5
114,118,0,391,5
138,117,0,391,5
162.5,116.5,0,391,5
187,115.5,0,391,5
212,115,0,391,5
237.5,114.5,0,391,5
264.5,113.5,0,391,5
290.5,112.5,0,391,5
316.5,112,0,391,5
342.8333,111.1667,0,391,5
46.5,106.5,0,392,5
74.5,105,0,392,5
102.5,104,0,392,5
131.5,103,0,392,5
160,102,0,392,5
189,101,0,392,5
218.5,99.5,0,392,5
249,98,0,392,5
279,97,0,392,5
309,95.66666,0,392,5
48,104.5,0,393,5
72.5,103.5,0,393,5
98,102.5,0,393,5
122.5,101.5,0,393,5
148.5,101,0,393,5
174.5,99.5,0,393,5
201,99,0,393,5
227,98,0,393,5
254,97,0,393,5
281.5,95.5,0,393,5
309,95,0,393,5
336.3333,94,0,393,5
65,103,0,394,5
92,101.5,0,394,5
118.5,100.5,0,394,5
144,99.5,0,394,5
171.5,98.5,0,394,5
199.5,97,0,394,5
228,95.5,0,394,5
256.5,94,0,394,5
285,94.5,0,394,5
313.5,93.66666,0,394,5
32.5,106,0,395,5
59,105,0,395,5
85,104,0,395,5
112,103,0,395,5
139.5,102,0,395,5
167,101,0,395,5
194.5,100,0,395,5
223,98.5,0,395,5
252.5,97.5,0,395,5
281.5,96.5,0,395,5
311.5,95.5,0,395,5
341,94.5,0,395,5
56.5,121,0,396,5
81.5,120.5,0,396,5
107.5,121.5,0,396,5
133.5,118.5,0,396,5
159,118,0,396,5
185,116.5,0,396,5
211.5,117.5,0,396,5
238,116.5,0,396,5
265,115.5,0,396,5
305,114.5,0,396,5
336.1667,113.5,0,396,5
44,105,0,397,5
78.5,103.5,0,397,5
101.5,102.5,0,397,5
125,101.5,0,397,5
148.5,101,0,397,5
172.5,100,0,397,5
196,99,0,397,5
220.5,98,0,397,5
245.5,97,0,397,5
270,96,0,397,5
295,95,0,397,5
319.8333,94,0,397,5
37,103.5,0,398,5
60,102.5,0,398,5
83,102,0,398,5
106,101,0,398,5
129.5,100,0,398,5
153.5,99,0,398,5
178,98,0,398,5
202.5,97.5,0,398,5
227,96.5,0,398,5
252,95.5,0,398,5
277.5,94.5,0,398,5
303.5,93.5,0,398,5
329,92.5,0,398,5
38,104,0,399,5
63,103,0,399,5
88,102,0,399,5
114,101,0,399,5
141,100,0,399,5
167,98.5,0,399,5
193.5,97.5,0,399,5
221,96.5,0,399,5
248,95.5,0,399,5
276,94.5,0,399,5
303.5,93.5,0,399,5
331,92.5,0,399,5
37.5,125,0,400,5
61.5,124,0,400,5
86,123,0,400,5
111,122,0,400,5
135.5,121.5,0,400,5
160.5,120.5,0,400,5
185.5,119.5,0,400,5
211.5,118.5,0,400,5
238,117.5,0,400,5
264,116.5,0,400,5
291.5,116,0,400,5
318.5,115,0,400,5
345.3333,114.1667,0,400,5
46,104,0,401,5
73,104,0,401,5
101.5,103,0,401,5
129.5,102,0,401,5
157.5,98.5,0,401,5
186,97.5,0,401,5
216,97,0,401,5
246,94.5,0,401,5
276,93.5,0,401,5
306,93.5,0,401,5
336,92.33334,0,401,5
47.5,122.5,0,402,5
69.5,121.5,0,402,5
92,120.5,0,402,5
114.5,119.5,0,402,5
137.5,119,0,402,5
160.5,118,0,402,5
184,117,0,402,5
208,116,0,402,5
231.5,115.5,0,402,5
255.5,115,0,402,5
280,114,0,402,5
305,113,0,402,5
329.5,112.1667,0,402,5
49,106.5,0,403,5
75.5,105,0,403,5
103.5,104,0,403,5
129.5,103,0,403,5
157,102,0,403,5
184.5,101,0,403,5
212.5,100,0,403,5
241.5,99,0,403,5
271.5,97.5,0,403,5
299.5,96.5,0,403,5
328.5,95.33334,0,403,5
48,105,0,404,5
74.5,104,0,404,5
101,103,0,404,5
127.5,102,0,404,5
154.5,100.5,0,404,5
182,99.5,0,404,5
209.5,98.5,0,404,5
237.5,97.5,0,404,5
266.5,96,0,404,5
295,95,0,404,5
323.5,93.83334,0,404,5
51,103.5,0,405,5
75,102.5,0,405,5
99,101.5,0,405,5
124,100.5,0,405,5
149,99.5,0,405,5
173.5,98.5,0,405,5
199.5,97.5,0,405,5
225,97,0,405,5
251,96,0,405,5
277.5,95,0,405,5
304,94,0,405,5
330.3333,93,0,405,5
